3/22/2019,@Ashwin28,Who will win in #amethi this time? #SmritiIrani #SmritiForAmethi #RahulGandhi #LokSabhaElections2019 #LokSabhaElection2019 #LokSabhaElections #LokSabha #IndiaElects #IndiaVotes #ParliamentElections,176,630,India,positive
3/22/2019,@MdAnwaareelahi,"If yeddyurappa's son can get bjp ticket to contest in elections, then why not advani's daughter. Present #Bjp top brass doing injustice with advani? #BJPFirstList #LokSabhaElections2019 #LoksabhaElection2019 #2019Elections",71,499,,negative
3/22/2019,@mandeeptweets,"Next few months gonna be a roller coaster ride, interesting; too interesting! #IPL2019 #LokSabhaElection2019 #ICCWorldCup2019 back to back excitement. Let’s the game begin!!!",171,509,"New Delhi, India",positive
3/22/2019,@MdAnwaareelahi,Who deserved bjp ticket from gandhi nagar? #BJPFirstList #LokSabhaElections2019 #BJP #LokSabhaElection2019 #2019Elections,71,499,,negative
3/22/2019,@Rajaban74609782,"#LokSabhaElection2019 Highlights from first list ,very very defensive, wants to secure their bastions like Gujarat, requesting @RahulGandhi ,@yadavakhilesh ,@Mayawati to go for the kill,bjp not crossing 160,on it's own",298,164,"Kolkata, India",negative
3/22/2019,@AMayankRGupta,"“If PRO is antonym for CON, antonym of Progress is ........” Most innovative punchline for #Elections2019 I have come across yet. What have you heard? #Election2019 #LokSabhaElection2019",316,389,A while in space & time.,positive
3/22/2019,@aginner_,"300+ seats in #LokSabhaElection2019 for @BJP4India. Con-Party has every reason to worry. Go Congis, go ahead and parrot Pakistan lines @INCIndia",387,446,,negative
3/22/2019,@BJPVinodShelar,Best wishes to @poonam_mahajan ji for being renominated from #Mumbai North Central for #LokSabhaElection2019 #PhirEkBaarModiSarkar #Elections2019 #BJPFirstList,192,15,,negative
3/22/2019,@karthik_baloji,Crush: Let's play Holi. Me: Wait till May 23. #LokSabhaElection2019 #NaMoAgain2019 #AbkiBaar400Paar #PhirEKBaarModiSarkaar,55,76,Hubballi ,negative
3/22/2019,@InconsistentInd,#LokSabhaElection2019 getting interesting day by day #BJPFirstList #DigitalIndiaSabDekhtaHai #InconsitentIndian,0,0,,negative
3/21/2019,@rrao74,Congratulations @smritiirani ma’am Vijayi bhava!!!! Go and make us proud #LokSabhaElection2019,329,210,India,positive
3/21/2019,@RajaRChowdhu,#BJPFirstList: mamata declared 41% women as #LokSabhaElection2019 candidates. @narendramodi @AmitShah declared 50% Trinamool expelled criminals and strangers as BJP candidate. @JPNadda,3,21,,negative
3/21/2019,@mrig_INC,We have the strength to go all alone in Bihar & win maximum seats but only if we field congress workers without borrowed &amp; tainted candidates. RJD will never let us grow in Bihar #Powerof40 #INCSweepBihar @RahulGandhi #LokSabhaElection2019,1507,247,"Bihar, India",negative
3/21/2019,@BANGLARMAATI,Sources told me #MamataBanerjee exerted tremendous pressure on daughter of Late CPM SomnathChatterjee to stand on a TMC ticket frm Jadavpur or #Kolkata-south..Filmstar MimiChakraborty &MalaRoy were the last min picks after she resisted the overtures. #Bengal #LokSabhaElection2019,194,0,"Raheja  Vihar, Powai, Mumbai",negative
3/21/2019,@seasonviews,An #alternative career choice for @RahulGandhi #Amethi #RahulLovesTerrorists #RahulTakingIndiaForward #RahulGandhi #PriyankaGandhi #bjpfirstlist #GeneralElections2019 #LokSabhaElection2019 #GeneralElection2019 #LokSabhaElections #smritiforAMETHI,3182,2378,Bharat ॐ ही ईश्वर है,negative
3/21/2019,@sssatyya,Please change the @INCMaharashtra ✋ from #Sindhudurg_Ratnagiri (MAHARASHTRA) #LokSabhaElection2019 constituency who belongs to Sanghi's Idiology Please please @RahulGandhi @priyankagandhi @AshokChavanINC @kharge @PawarSpeaks @Jayant_R_Patil @satyajeettambe @dhananjay_munde,54,75,"Osmanabad, India",negative
3/21/2019,@RajeshGuwahati,"#LokSabhaElection2019 #Appeal in National Interest without prejudice :- Defeat every #PoliticalBetrayer working for Self benefits, Conspiring against #Bharat , is #EnemiesWithin & spreading Lies, fueling Chaos, Insulting Forces. Defeat @RahulGandhi &amp; Brigade",312,26,"गुवाहाटी, भारत",positive
3/21/2019,@heartindia_,"#BJPFirstList include those accused in Rape ,Riot and Murderer,Is this #LokSabhaElection2019 or something else ☺☺☺",111,1234,"Kerala,India",negative
3/21/2019,@Rachna2810,"Now this is CHEATING with @Mayawati , initially @AmitShah said, he will not contest #LokSabhaElection2019 so as, she copied/followed and decided to not contest. Now today,he declared that he will contest from #GandhiNagar. #BJPFirstList",493,195,India,negative
3/21/2019,@___singh,"Absolutely fair to not to have Mr Advani for #LokSabhaElection2019 , he being 91+ now... Advaniji himself should have announced this.... Anyways right step by @BJP4India .",189,326,Delhi,positive
3/21/2019,@librajatin,Best wishes @smritiirani ma’am! We are with you.. #BJPFirstList #LokSabhaElection2019 #Amethi,72,89,"Ghaziabad, Uttar Pradesh",negative
3/21/2019,@Bharath04743761,Democracy== Of the people For the people By the people #Elections2019 #LokSabhaElection2019 #TamilNadu,17,70,"Thirunallar, India",negative
3/21/2019,@danyjustus,"Hw dare this Tamilisiai tht she decided to contest frm Tuticorin? Aftr killing unarmed civilians, harrassing college girl and puking hate everywhere in Tuticorin, hw dare she chose to stand der? I am going to make sure that I will go to Tuticorin & Vote #LokSabhaElection2019",453,731,"Chennai, India",negative
3/21/2019,@waghrahul449,All the best @nitin_gadkari Nitin ji Wishing all the best for election The option is open to become next prime minister Waiting for the good alliance With regional parties Under your leadership #LokSabhaElection2019 #nitingadkari,2995,3954,भारत,negative
3/21/2019,@Bijoy_TNIE,After agonising wait @BJP4India announces candidates for ten #LokSabhaElection2019 seats for #Odisha. @PandaJay has been nominated for politically sensitive #Kendrapara seat which represented in the parliament as @bjd_odisha candidate. @NewIndianXpress,1465,193,Bhubaneswar,positive
3/21/2019,@Balkrushn,#Elections2019 #Gandhinagar #Loksabha #History 1952-66-Constituency does not exist 1967-71-Somchandbhai Solanki-Cong 1971-77-Somchandbhai Solanki-Cong(Organization) #LokSabhaElection2019 #LokSabhaElections2019 #LokSabhaElections #Loksabha2019 #BJP #Congress #BJPFirstList,201,247,"Ahmadabad City, India",negative
3/21/2019,@AnkiitMishra,.@BJP4India announces list of five candidates for #loksabhaelection2019 in Chhattisgarh. ● Surguja (ST) - Renuka Singh ● Raigarh (ST) - Gomtee Sai ● Janjgir Champa (ST) - Guharam Ajgale ● Bastar (ST) - Baiduram Kashyap ● Kanker (ST) - Mohan Mandavi @Outlookindia,166,334,"Raipur, India",negative
3/21/2019,@ISmallTalk,officially a new soon to be voter (applied) #Elections2019 #LokSabhaElection2019 #environment #unemployment #education #farmer #FreeSpeech #GodiMedia #youthvoice,3,20,,negative
3/21/2019,@ImIndiasMe,Knowing the effort @smritiirani ji has put into building a rapport with people of Amethi & people having realised what 68+ yrs of @incindia gave them... who do you think will win Amethi in #LokSabhaElection2019 #HoliHai #HappyHoli #HappyHoli2019 #Amethi,330,162,India,positive
3/21/2019,@ECKolkata,Prime Minister @narendramodi will fight to retain his Varanasi seat. @BJP4India President @AmitShah will make his debut in #Loksabhaelection2019 from Gandhinagar #poll,349,98,"Kolkata, India",negative
3/21/2019,@AkramShahBJP,Congratulations and Best Wishes to Shri @kishanreddybjp ji for contesting elections from Secunderabad. #LokSabhaElection2019,10229,2532,"Surat, Gujarat ",positive
3/21/2019,@right_is_right0,"Interesting exclusions @BJP4India #LokSabhaElection2019 #bjpfirstlist Bangalore South, Mumbai North East, Ladakh. I would have expected these seats to be set especially @Tej_AnanthKumar in Bangalore South.",32,53,,negative
3/21/2019,@realVishaL,It was @AmitShah & @narendramodi who managed L K Advani’s Political Campaigns in Gandhinagar since years.. Now they will take his leagcy Forward @BJP4India #BattleOf2019 #LokSabhaElection2019 #GeneralElection2019 #BJPcandidates2019,552,556,Some where as Global Citizen,negative
3/21/2019,@RajeshOgiSpeaks,BJP first list is announced: Kalaburgi Consistency BJP Candidate is Umesh Jadhav. #LoksabhaElection2019 #Kalburgi,506,383,"India,karnataka,kalaburgi",negative
3/21/2019,@realVishaL,I am happy & feels my self fortunate that i will be directly giving my vote to @BJP4India President Shri @AmitShah himself...! #LokSabhaElection2019,552,556,Some where as Global Citizen,positive
3/21/2019,@iammajidalam,Shahanwaaz Hussain's slogan right now: A leader without voters. A leader without a party ticket. #bjpfirstlist #loksabhaelection2019,36,544,"New Delhi, India",negative
3/21/2019,@realVishaL,The TOP 3 News for This #LokSabhaElection2019 will be as follows: 1) @narendramodi winning clear majority of 350+ @BJP4India & 400+ #NDA 2) @AmitShah Banging the Door of Loksabha with biggest ever Victory 3) @smritiirani defeating @RahulGandhi in #Amethi ... #BattleOf2019,552,556,Some where as Global Citizen,positive
3/21/2019,@realVishaL,Shri @AmitShah Standing from #Gandhinagar Sends Out clear singnal for @BJP4India ‘s next vision for 20 years down the line .. that After @narendramodi who will lead.. @BJP4India is here to stay for atleast next 25 years as ruling party #LokSabhaElection2019 #BJPcandidates2019,552,556,Some where as Global Citizen,positive
3/21/2019,@Gujju_CA,Conratulations my dear friend @kashyap9991 for Getting BJP Ticket from #Vadodra constituency for #LokSabhaElection2019,103,55,ख़यालों में....,negative
3/21/2019,@i_m_yuvraj,"Tai @poonam_mahajan is to contest #LokSabhaElection2019 from her very own constituency. I wish her all the best and thank @AmitShah @narendramodi to have entrusted a young,dynamic leader to serve Mumbai. This shows the women led empowerment that @bjp4india believes in.",1301,1501,"𝒮𝓊𝓇𝒶𝓉, 𝐵𝒽𝒶𝓇𝒶𝓉",positive
3/21/2019,@Rama_Krishnan,#TamilNadu #tamilrockersnewlink #LokSabhaElection2019 - H. Raja of BJP contested in Sivaganga in 1999 and 2014 and lost by a margin of about 24K votes and 3.45 lakh votes respectively. Let's see whether this time he succeeds!,1601,344,"Chennai, India",negative
3/21/2019,@realVishaL,"Agra MP dropped, almost the only one from UP for its first list. #LokSabhaElection2019 @BJP4India",552,556,Some where as Global Citizen,negative
3/21/2019,@realVishaL,From #Mathura @dreamgirlhema #LokSabhaElection2019 #BJPcandidates2019 @BJP4India,552,556,Some where as Global Citizen,negative
3/21/2019,@realVishaL,"List was for 20 states. Two states yet to be announced. All 17 names for Bihar approved, sent to state unit, to be released as NDA list later- #LokSabhaElection2019 #BJP",552,556,Some where as Global Citizen,negative
3/21/2019,@gbctwit,#LokSabhaElection2019 @BJP4India says its first list has 184 candidates covering 20 states. @businessline,317,609,Chennai,negative
3/21/2019,@kiran_babu24,Is Congress winning at least amethi and barely Make sure the Roots will not get water for still 5 years soo #LokSabhaElection2019 #2019OpinionPoll,230,467,"Bengaluru, India",positive
3/21/2019,@prashantladhwa,"Chanakya @AmitShah to contest from Gandhinagar, Gujarat in #Loksabhaelection2019 😍 #ChowkidarPhirSe",2746,1325,"Gadag, Bengaluru, Bharat",negative
3/21/2019,@ChaiMIRROR,It’s @smritiirani vs @RahulGandhi once again in Amethi. #LokSabhaElection2019 @MumbaiMirror,1667,357,Mumbai,negative
3/21/2019,@ashutitikshu,Former #IndianArmy Chief and Junior External Affairs Minister @Gen_VKSingh to contest from the same #Ghaziabad Lok Sabha seat. #BJP releases list of 182 candidates for #LokSabhaElection2019.,964,1589,"New Delhi, India",negative
3/21/2019,@bagibharat,Shri @Gen_VKSingh will contest #LokSabhaElection2019 from #Ghaziabad.,148,81,"Uttar Pradesh, India",negative
3/21/2019,@gbctwit,#LokSabhaElection2019 @BJP4India releases first list of 182 candidates. @poonam_mahajan in Mumbai north Central. @businessline,317,609,Chennai,negative
3/21/2019,@gbctwit,#LokSabhaElection2019 @BJP4India release first list of 182 candidates. Smiti @smritiirani to contest in Amethi,317,609,Chennai,negative
3/21/2019,@jay_vyas1,#LokSabhaElection2019 Welcome @AmitShah and a remarkable stand by Shri Advani Ji for his all love and support. Great example set against the #vanshvaad of @INCIndia #ChowkidarNarendraModi @BJP4India,444,402,"Gujarat, India",positive
3/21/2019,@ChaiMIRROR,"#LokSabhaElection2019 Lk Advani dropped, @BJP4India chief @AmitShah will fight polls from Gandhinagar @MumbaiMirror",1667,357,Mumbai,negative
3/21/2019,@gbctwit,#LokSabhaElection2019 @BJP4India releases first list of 182 candidates. @nitin_gadkari to contest in Nagpur. Gen V K Singh in Ghaziabad. Hema Malini in Mathura @businessline,317,609,Chennai,negative
3/21/2019,@NaamRaam,Live: BJP Candidates for Lok Sabha. #LokSabhaElection2019,358,76,"Hyderabad, India",negative
3/21/2019,@jangidsunil10,Mota bhai to contest from Gandhinagar . #LokSabhaElection2019,319,457,"Rajasthan, India",negative
3/21/2019,@gbctwit,"#LokSabhaElection2019 @BJP4India release first list of 182 candidates @businessline Amit Shah in Gandhi Nagar, Rajnath Singh in Lucknow.",317,609,Chennai,negative
3/21/2019,@imiishan,Amit Shah to Contest from Gandhinagar !! #LokSabhaElection2019,260,91,"Gujarat, India",negative
3/21/2019,@DrSRaghavachari,#ChowkidarPhirSe #PhirEkBaarModiSarkar #ModiOnceMore #PMModi to contest #LokSabhaElection2019 from #Varanasi,1624,25,,negative
3/21/2019,@journosaurav,"#BREAKING- BJP announces 182 candidates. PM to contest from Varanasi, Amit Shah from Gandhinagar. #LokSabhaElection2019",11763,1306,,negative
3/21/2019,@TheGopalan,Election Commissioner Sahoo of TN says dat dey have confiscated 13.9 Crores. Imagine how much is escaped their attention. Imagine how much these politicians (all parties included without any exception) will make when they come to power! #LokSabhaElection2019 #LokSabhaElections,1055,302,"Hyderabad, India",negative
3/21/2019,@punitsharma006,"Respected opposition parties please focus on advancement of the country rather thn talking about defeating BJP, if you guys really want to be in the race of Loksabha election 2019. #LokSabhaElection2019 #NarendraModi #PriyankaGandhiVadra #Mayawati #ArvindKejriwal #MamtaBanerjee",20,65,"jaipur , Rajasthan INDIA",negative
3/21/2019,@BengalNewzIndia,"The #Congress-led UDF in #Kerala on Thursday denied the #CPIM's charge of an ""unholy nexus"" between the @INCKerala and the @BJP4Keralam and asserted that it was going to win all 20 #LokSabha seats in the state. | #LokSabhaElections2019 #LokSabhaElection2019 ⚡️#ElectionsWithBN",2230,15,Kolkata and New Delhi,negative
3/21/2019,@theoldmonkguy,It’s really sad that the people are being asked to choose between #Hindus ki political party and #Muslims ki political party & then we claim to be secular!! Urging the people of #India to choose a Government that really put in efforts for its people!!#LokSabhaElection2019,388,1130,"Bandra West, Mumbai",negative
3/21/2019,@AUOYI,#AIMIM President & #Hyderabad MP Candidate Barrister Asaduddin #Owaisi Paidal Daura (#Election Campaign) Today In #Bahadurpura Assembly Constituency. #April11AsadOwaisiDobarah #LokSabhaElection2019,5072,6,"Hyderabad, India",negative
3/21/2019,@Mohammadjas13,#Vote4SDPI #LoksabhaElection2019 Will win this election. Never be hopeless. Vote for SDPI,12,3,"Jaipur, India",negative
3/21/2019,@alijishan0,I Support SDPI #Vote4SDPI #LokSabhaElection2019,36,107,Kota Rajasthan,positive
3/21/2019,@shahrukhoney,"We need change, we need truth, we need SDPI #Vote4SDPI #LoksabhaElection2019",136,52,"Jaipur, India",negative
3/21/2019,@M_F_SIDDIQUI,#Vote4SDPI #LoksabhaElection2019 If you want justice If you want freedom If you want security So you should vote and support to #SDPI,99,81,kota rajasthan,positive
3/21/2019,@khanonlyforyou,my vote only secular forces not fascism #Vote4SDPI #LoksabhaElection2019,515,435,,negative
3/21/2019,@JavedAk04384452,"Don’t Go for Rebuilding CONSTITUTION , Go for Following CONSTITUTION. #Vote4SDPI #LokSabhaElection2019",22,145,,negative
3/21/2019,@ceopuducherry,"SVEEP Cell organised #cVIGIL and #VoterHelpLine Mobile Apps Pamphlets distribution at New bus stand, Karaikal with the help of ELC m members of Mother Theresa nursing institute. #CeoPuducherry ; #LokSabhaElection2019",121,295,,negative
3/21/2019,@SaveIndia_K,Please share Tollfree number for submit suggestion regarding #NovoterToBeLeftBehind directly to #Electioncommission of india Delhi. @SpokespersonECI @ECISVEEP @DG_PIB @DrSYQuraishi #LokSabhaElection2019 #LokSabhaElections2019 @nnazmaahmed,59,149,,negative
3/21/2019,@Nani4u143,Nama Nageswara Rao joined TRS today in the presence of KTR. #TRS Khammam candidate #LokSabhaElection2019,5572,49,London - Hyderabad -Karimnagar,negative
3/21/2019,@melwynm,This film will be a good indicator for #LokSabhaElection2019 results for #BJP. The number of footfalls for this movie can be roughly the number of votes BJP gets this election. 😂 #PMNarendraModiTrailer,472,1923,Communal Puram,negative
3/21/2019,@balaexpressTNIE,#TDP politburo member and former MP Nama Nageswara Rao joined TRS today in the presence of KTR. Nama will be the #TRS #LokSabhaElection2019 Khammam candidate @NewIndianXpress,1257,143,,negative
3/21/2019,@Rajaban74609782,#LokSabhaElection2019 BJP might not contest 1st phase at all😀😏,298,164,"Kolkata, India",negative
3/21/2019,@AUOYI,"#AIMIM Floor Leader Janab Akbaruddin #Owaisi Paidal Daura In Mohamed Nagar, Ghouse Nagar #Bandlaguda, #Barkas Div Under #Chandrayangutta Constituency. #April11AsadOwaisiDobarah #LokSabhaElection2019",5072,6,"Hyderabad, India",negative
3/21/2019,@ravikrishna_r,"Win or lose, this #LokSabhaElection2019 is going to be the last election for many senior politicians of Karnataka, who are not known for many good things. As a concerned citizen, I would say ""Good Riddance"". But as a person, I wish them a peaceful and meaningful retired life.",1928,100,Bengaluru,positive
3/21/2019,@meetromi,"Vote bank politics is at full stretch this election. I urger every one ""दिखावे पे ना जाओ अपनी अक्ल लगाओ"" Wish you all a very Happy Holi!!!! #LoksabhaElection2019",12,59,Gurgaon,positive
3/21/2019,@AUOYI,"LIVE ||| #AIMIM Floor Leader Janab Akbaruddin #Owaisi Paidal Daura In Mohamed Nagar, Ghouse Nagar #Bandlaguda, #Barkas Div Under #Chandrayangutta Constituency. #LokSabhaElection2019",5072,6,"Hyderabad, India",negative
3/21/2019,@sarangaa70,"#HappyHoli! Country will enjoy #Politicalholy for a month. Wish this #Colours will be eco friendly, avoiding harmful itching sensations #LokSabhaElection2019 #politicstoday",272,152,aurangabad,positive
3/21/2019,@swapnilchichani,Nationalism - bound to become the most abused term in the upcoming #LokSabhaElection2019 #IndiaElection2019,1461,775,"Evanston, IL",negative
3/21/2019,@vikash_bhakta,In present scenario every party is communal and people of India know it. So please don't play with religion. #LokSabhaElection2019,41,50,,negative
3/21/2019,@greenSyntax,"I know you people are going to judge me, but lately @RahulGandhi started making more sense than our PM @narendramodi himself. #LokSabhaElection2019",335,987,India,negative
3/20/2019,@Indian_LN,Request and demand to @BJP4India @INCIndia and all political parties. Post your respective political rallies kindly leave the place clean as good as you like others to leave it for you. #SwachhBharat #InternationalDayOfHappiness #LoksabhaElection2019,5,154,,positive
3/20/2019,@Jainam_Parasf,She wants the Prime minister chair but don't want to fight Loksabha election. What kind of leadership is this? #Mayawati #LokSabhaElection2019,47,760,,negative
3/20/2019,@iHarishBhardwaj,Heard while travelling in #delhimetro #People talking about who to vote in upcoming #LokSabhaElection2019: Yaar #congress to nahi..kyuki unka #PM candidate @RahulGandhi hai aur #Modi ke comparison mein abhi koi nahi hai.. @INCIndia @BJP4India @BJPLive @narendramodi #dbz_diary,97,332,"New Delhi, India",negative
3/20/2019,@VinayDokania,The fact that Bjp s website is down for 2 weeks They still havent released their 1st candidate list for #LokSabhaElections2019 Even the manifesto of BJP for #LokSabhaElection2019 aint out And this sums up how they fared in the last 5yrs of governance #ChowkidarChorHai,28250,4637,"कोलकाता, भारत",negative
3/20/2019,@itsRahulKashyap,Election Commission of India on Twitter. Follow @ECISVEEP #DeshKaMahaत्यौहार #ECI #LokSabhaElection2019 #ElectionCommissionOfIndia,1061,920,"Himachal Pradesh, India",negative
3/20/2019,@SankyTweets,1st phase of #LokSabhaElection2019 will start on 12 April in Andhra and Telangana! BJP has not announced single candidate! Speaks volumes of how scared they are! Anyway they won’t get even a single seat! BJP is a big Zero in South! #BattleOf2019,157,848,"Bengaluru,India",negative
3/20/2019,@Im_leaf,Who will win in #sivaganga #district #LokSabhaElection2019 ?,1389,589,பாண்டிய நாடு,positive
3/20/2019,@RajivKumarRay9,Mr Modi @narendramodi is benefited whenever Congress leaders personally attacks on Modi with indecent word. From the beginning by Ms Soniya Gandhi #MoutKeSoudagar to till now ChowkidarChor hai by @RahulGandhi . The result of #LokSabhaElection2019 will be very interesting,10,32,"Hajipur, India",negative
3/20/2019,@werwolf_sk,"Before #NiravModi's arrest #Congress : bring him back, #modi shielding him blah blah.. After #NiravArrested Congis : #Chowkidar doing it for votes, #LokSabhaElection2019 blah blah... Two faced assholes on live display 😂 #NiravModiArrested #CongressMuktBharat #BJP4India",273,853,"Mumbai, India",negative
3/20/2019,@AUOYI,LIVE || #AIMIM Floor Leader Janab Akbaruddin #Owaisi Paidal Daura In Various Area's Of #LalitaBagh Div Under #Chandrayangutta Constituency. #LokSabhaElection2019,5072,6,"Hyderabad, India",negative
3/20/2019,@remellasuman,Intolerant opposition could not tolerate each other's opportunities in the 2019 #LokSabhaElection2019 How will they tollerate the demands of janta? @BJP4India @INCIndia @IndiaToday @republic @ani @palkisu @TarekFatah @Swamy39 @ShefVaidya @narendramodi,95,59,INDIA,negative
3/20/2019,@werwolf_sk,Weapons for #modi before #LokSabhaElection2019 #NiravModi #VijayMallya #mehulchoksi #Chowkidar #incometax #quota #development #revenge #SabkaSaathSabkaVikas #corruption #terrorism #CongressMuktBharat etc etc Weapons for #rahul before #Election2019 #Rafale #Chowkidar the end😂,273,853,"Mumbai, India",negative
3/20/2019,@hellowoi,Is #LokSabhaElection2019 really the deal here? Few weeks to elections and it feels like we are in an alien timeline. #nobodyasking,156,120,Bangalore,negative
3/20/2019,@UPkaBauaa,This time there will be increase in Female voters percentage and it would be record breaking as compared to past elections. Just wait and watch. #LokSabhaElection2019,190,1486,"Jaunpur, India",negative
3/20/2019,@Aryadineshk,"BJP to field K Surendran from #Pathanamthitta. Another constituency to look out for. Even though the party won’t win the game, match will be worth watching! #LokSabhaElection2019 #LokSabhaElectionsKerala2019",403,376,"Trivandrum, Kerala",positive
3/20/2019,@amarxeon,#Holi is just the beginning of celebrating colours. The real colour that would matter would be the one on your finger nail. Go vote this elections....#ElectionCommissionOfIndia #LokSabhaElection2019 #HappyHoli2019,381,521,Mumbai/Bangalore,negative
3/20/2019,@mytentaran,Temple - Mazar/Mosque - religion/caste based politics in India has increased in recent days. As a result wedge of distrust has widened between people of India. Who do you think is more responsible? #BJP #Tentaran #RamMandir #Election #LokSabhaElection2019 #LokSabhaElections,1199,1364,"Saket, New Delhi",negative
3/20/2019,@deepakkotemane,"Those who saying Modiji does not have ‘Vansh’ is not correct,he has so many brothers,sisters,mothers,fathers,daughters and sons likes myself.We always stand with him for his fight to achieve his goal of prosperous Bharath #mainbhichowkidaar #LokSabhaElection2019 @narendramodi",64,181,Muscat,positive
3/20/2019,@SameerChhipa20,#Vote4SDPI #LoksabhaElection2019 For Secure Of Needy People's SDPI Is Always There So Vote For SDPI,9,8,Sadar Bazar Indore,negative
3/20/2019,@AmaanHaSan7703,"#Vote4SDPI #LoksabhaElection2019 Don’t Go for Rebuilding CONSTITUTION , Go for Following CONSTITUTION.",9,47,"Indore, India",negative
3/20/2019,@AmaanHaSan7703,#Vote4SDPI #LoksabhaElection2019 Vote for JUSTICE Vote for SDPI,9,47,"Indore, India",negative
3/20/2019,@bellafille29,A college student in Varanasi attacked by Congress goons for wearing a #NamoAgain t-shirt. @TajinderBagga #MainBhiChowkidar #LokSabhaElection2019,780,28,Look around ,negative
3/20/2019,@bellafille29,"How's the Chowkidar? Gem, sir!!! #MainBhiChowkdiar #ChowkidarPhirSe #LokSabhaElection2019",780,28,Look around ,positive
3/20/2019,@saurabhsriLive,#BSP chief @Mayawati will not contest the #LokSabhaElection2019,1055,864,"New Delhi, India",negative
3/20/2019,@aman_diol,My Ananysis on #UttarPradesh : Why Cong's fighting separately is boon for SP& BSP alliance and bane for BJP. #LokSabhaElection2019 Coming soon..............😊😊,1414,606,,negative
3/20/2019,@AUOYI,#AIMIM President & #Hyderabad MP Candidate Barrister Asaduddin #Owaisi Paidal Daura (#Election Campaign) Today In Kamatipura #Bahadurpura Assembly Constituency. #April11AsadOwaisiDobarah #LokSabhaElection2019,5072,6,"Hyderabad, India",negative
3/20/2019,@nairkgirish,.”I will not contest #LokSabhaElection2019 says @Mayawati some tough decisions had to be taken”,1472,2247,Noida,positive
3/20/2019,@soni_navin,#LokSabhaElection2019 I am sure and (if not) hope that @BJP4India @BJP4UP @narendramodi @AmitShah @myogiadityanath @kpmaurya1 is paying enough attention to tackle ‘Behenji and Babua’ than concentrating on pseudo oppo @INCIndia’s <once in a blue moon> @priyankagandhi,75,316,"Rajnandgaon, India",negative
3/20/2019,@Bharat59036499,#LokSabhaElection2019 Democracy is a gift to us by our ancestors who sacrificed their life for it. It’s our responsibility to give a better version to our Next generation!!!!,4,30,,negative
3/20/2019,@digitalyx_us,.@digitalyx_us Hiring Adobe Campaign Technical Consultant | Mumbai | Urgent | team@digitalyx.us | #jobs | #MarketingAutomation .@AdobeCampaign .@AdobeExpCloud .@AdobeMktgCloud #AdobeSummit @iitbombay #MumbaiUniversity #LokSabhaElection2019,262,1890,"Palo Alto, CA",negative
3/20/2019,@undefined_varch,"Rupee is running at 69 against 1 Dollar which is almost same, what we had in 2013. Liberal and fake economist koi to comment kr do. #LokSabhaElection2019 #ModiOnceMore",152,179,India,negative
3/20/2019,@kalyugyaar,"Is this #LokSabhaElection2019 against #Chowkidar V #berozgar ? Who is right, who is wrong? Time will speak! If Modiji has delivered no one can stop him, if not, none can bring him back too! #BattleOf2019 #Elections2019 #2019Elections #2019LokSabha",50,224,,negative
3/20/2019,@vjayanth92,Unprecedented win for dmk will be a big threat for @rajinikanth in the upcoming state elections . @ikamalhaasan vote share will be the deciding factor for Rajinikanth . #MakkalNeedhiMaiam #DMK #LokSabhaElection2019,79,116,"Tiruchirapalli, India",negative
3/20/2019,@DC_Rohtak,"As we become one when all colors mix on Holi tyohar, don’t forget to put that one indelible color on your finger this “desh ka maha tyohar” Happy Holi ! @dipro_rohtak #NoVoterToBeLeftBehind #LokSabhaElection2019 #SVEEP2019 #Rohtak",23,34,"Rohtak, India",positive
3/20/2019,@karanbachani07,"The party who is not getting even 10 seats in maharashtra its chief is talking to defeat Modi ji and amit shah ji?He dsnt want to contest he dsnt want modi ji to win,kai paije tumhala saheb? #RajThackeray #Elections2019 #LoksabhaElection2019 @mohitbharatiya_ @ganeshmpandey",195,147,"Mumbai, India",positive
3/20/2019,@PrabhuAlur,Elections are about Sanskrit Mantras ? . . . Didi in Pappu’s way 😂 same weed pakka @MamataOfficial @RahulGandhi #LokSabhaElection2019,422,252,India,negative
3/20/2019,@adityapunj,“No one can stop or guide anyone to go to the place of worship” #ElectionCommissionOfIndia #LokSabhaElection2019 @priyankagandhi @RahulGandhi @yadavakhilesh Election watch: ECI asks political parties not to use places of worship for campaign propaganda. Source : Scroll,86,280,"Gurgaon, India",negative
3/20/2019,@Rama_Krishnan,"#Delhi #Congress #LokSabhaElections2019 #LokSabhaElection2019 - Why shd @INCIndia, which had cold shouldered, in the past, stalwarts with mass base such as Kamaraj & Karunakaran, feel indebted to Shiela Dixit who, after being CM 4 Delhi for 15 yrs, made @INCIndia weaker n Delhi?",1601,344,"Chennai, India",negative
3/20/2019,@CAakarshan,"only one seat of bhumihar,from bjp as well as from Rjd in whole bihar let's see what happen... #LokSabhaElection2019",4,71,chand,negative
3/20/2019,@vinay014,"It is good to see @mnsadhikrut supremo @RajThackeray campaigning against the BJP. Electorally, it can be beneficial for MNS in the next LS polls or the upcoming state assembly elections this year. #ChowkidarModi #LokSabhaElection2019",193,560,"Mumbai, India",positive
